avggift,lastgife,pgift,ampergift,response
11.4,11,0.17,11.4,1
12.5,15,0.11,12.5,1
17.5,30,0.11,27.5,1
5.52,6,0.33,6,1
9,9,0.21,9,1
12.71,25,0.13,22.5,1
12.86,15,0.13,15,1
8.17,10,0.21,9.5,1
24.08,15,0.17,45,1
10.71,10,0.21,12,1
8.83,10,0.19,10,1
13.33,15,0.08,15,1
7.69,10,0.29,10,1
15,20,0.13,15,1
6.19,4,0.43,6.44,1
29.5,6,0.11,53,1
6.73,10,0.29,7.33,1
4.71,5,0.26,5,1
4.72,10,0.26,5.6,1
9.7,15,0.14,12.5,1
4.89,9,0.24,12,1
16.34,18,0.91,17.71,1
14,20,0.11,14,1
10.44,13,0.24,11.29,1
6.05,8,0.29,7.75,1
20,20,0.06,20,1
20,20,0.07,20,1
5.86,10,0.16,8.5,1
6,5,0.23,6.6,1
4.29,5,0.2,4.17,1
12.5,15,0.08,15,1
20,20,0.06,20,1
5.87,10,0.26,11,1
4,6,0.26,4.25,1
4,3,0.24,5.2,1
9.7,6,0.32,12.33,1
23.33,25,0.16,25,1
14.62,25,0.2,27.5,1
5.24,7,0.32,5.8,1
7.53,11,0.26,11,1
12.31,20,0.2,15.25,1
9.33,15,0.13,13,1
9.75,15,0.1,12.5,1
4.86,5,0.25,4.86,1
25.8,100,0.15,50,1
20,20,0.06,20,1
23.83,37,0.1,37,1
4.86,5,0.3,5.4,1
20,20,0.07,20,1
5,5,0.22,5,1
9.92,13,0.33,11.83,1
2.8,2,0.62,3.25,1
5.24,10,0.25,8,1
6.11,6,0.31,6.29,1
12.5,20,0.09,20,1
7,10,0.33,7.5,1
13.58,21,0.16,17,1
20,20,0.08,20,1
9.86,10,0.21,13.5,1
16.4,25,0.12,22,1
5.48,10,0.43,7.5,1
36.11,20,0.2,20,1
8.27,11,0.29,9.29,1
4.1,5,0.3,5.75,1
25,25,0.11,25,1
8,9,0.14,8,1
8,15,0.12,15,1
17.22,30,0.14,26.67,1
12.29,20,0.17,18,1
6.88,10,0.23,10,1
8.47,10,0.27,10.52,1
7,10,0.16,7.5,1
6,3,0.19,7.5,1
12,25,0.15,10.5,1
5.79,10,0.44,8.67,1
11.5,15,0.13,15,1
13.12,15,0.15,15,1
17.5,10,0.18,15,1
9.44,10,0.19,9.29,1
3.46,5,0.24,5,1
10.8,10,0.14,16,1
9.41,10,0.24,9.6,1
3.64,7,0.23,4.8,1
9.87,15,0.26,12.5,1
25,25,0.07,25,1
15.5,20,0.11,20,1
5.57,6,0.24,9.33,1
7.55,11,0.27,11,1
11.53,15,0.41,13.5,1
9.7,15,0.15,15,1
6.06,8,0.19,6.83,1
25,35,0.07,35,1
6.42,8,0.31,7.8,1
4,1,0.24,4.75,1
7.92,8,0.32,9,1
7.89,10,0.29,10.8,1
10.55,25,0.27,10.57,1
4.96,4,0.33,4.86,1
25,25,0.05,25,1
3.09,5,0.28,3,1
5.8,7,0.21,6,1
17.75,30,0.1,27.5,1
8.12,10,0.24,8.29,1
7.25,9,0.19,7.25,1
5,5,0.28,5,1
13,20,0.1,20,1
4.59,5,0.34,5,1
10.36,10,0.2,11,1
9.64,10,0.21,13,1
9.27,12,0.18,11,1
18.67,20,0.1,18.67,1
5.95,4,0.31,7.33,1
9.64,17,0.21,17,1
11.25,10,0.16,11.25,1
4.35,7,0.25,5.43,1
3.7,5,0.28,4.33,1
18.18,50,0.25,38.33,1
7.79,10,0.47,10.12,1
12.5,15,0.09,12.5,1
15,15,0.08,15,1
12.5,15,0.22,12.5,1
8.2,3,0.14,11,1
8.46,8,0.33,9.44,1
25,25,0.05,25,1
15,15,0.08,15,1
19.62,25,0.17,25,1
4.29,5,0.26,4.17,1
8.57,14,0.31,12.8,1
4.84,5,0.42,5,1
12.4,18,0.12,17.5,1
12,19,0.11,14.33,1
7.8,6,0.4,9.2,1
13.33,20,0.1,17.5,1
15,15,0.08,15,1
4.56,5,0.3,5.4,1
9,10,0.2,9.67,1
9,10,0.21,10,1
6.43,5,0.19,7,1
9.9,15,0.16,14,1
7.43,10,0.28,9.17,1
8.95,5,0.26,12.5,1
30.67,40,0.13,30.67,1
5.44,5,0.32,5.38,1
8,10,0.16,8,1
12.86,17,0.12,16,1
16,25,0.15,20.67,1
5.66,10,0.4,7.33,1
8.17,17,0.14,17,1
34,37,0.23,36.33,1
5,6,0.41,5.11,1
6.04,10,0.32,10,1
7.26,10,0.31,7.5,1
25,30,0.19,23.33,1
21.25,35,0.09,32.5,1
15,15,0.08,15,1
55,60,0.08,55,1
8.23,10,0.19,8.75,1
6.57,16,0.22,16,1
7.29,6,0.42,6.67,1
7.17,5,0.13,7.67,1
9.25,15,0.12,15,1
5.62,10,0.26,5.33,1
16.29,15,0.16,18.4,1
6.46,13,0.24,12.33,1
17.5,20,0.19,18.57,1
11,15,0.16,13,1
9.5,15,0.11,13,1
14,20,0.1,14,1
13.88,19,0.22,19.67,1
7.33,9,0.21,7.8,1
7.33,10,0.2,15,1
10,15,0.1,10,1
13.33,10,0.13,15,1
27.25,40,0.17,37.5,1
24.12,20,0.21,30,1
8.83,15,0.14,12.5,1
6.41,11,0.32,8.33,1
8.57,15,0.15,15,1
2.59,5,0.62,2.67,1
9.07,10,0.2,10,1
42.08,40,0.15,41.67,1
7.83,10,0.39,9.18,1
16.67,15,0.09,25,1
5.5,6,0.24,6,1
15,15,0.07,15,1
5,5,0.23,5,1
18.71,25,0.13,25,1
7.8,10,0.19,8.75,1
11.86,30,0.13,30,1
13.57,25,0.12,25,1
6.38,6,0.22,8.33,1
10,13,0.15,10,1
20,20,0.08,20,1
15,15,0.09,15,1
10,8,0.17,10,1
7.29,6,0.21,7.67,1
10.44,16,0.18,14.67,1
7.62,15,0.3,15,1
9.06,15,0.22,13,1
5.08,5,0.31,5.57,1
4.48,5,0.35,5,1
12.4,17,0.14,15.67,1
20,20,0.08,20,1
14.4,20,0.12,20,1
9.09,15,0.16,15,1
8.92,10,0.23,10,1
16.67,20,0.15,20,1
15,15,0.08,15,1
20,20,0.07,20,1
16.75,20,0.15,20,1
13.33,20,0.1,13.33,1
10,15,0.1,15,1
9.12,10,0.36,10,1
8.33,5,0.22,9,1
11.5,15,0.12,13.67,1
7.12,10,0.24,10,1
13,15,0.11,15,1
24,25,0.11,23,1
9.2,10,0.22,10,1
23.86,42,0.12,41,1
2.46,2,0.65,3,1
8.5,10,0.27,8.67,1
6.65,15,0.23,15,1
9.4,15,0.12,12,1
8.42,10,0.17,11.5,1
4.67,6,0.34,5,1
9.69,10,0.2,12.4,1
4.2,5,0.3,4.6,1
6.25,5,0.17,6.25,1
30.94,25,0.14,28.67,1
10,15,0.1,12.5,1
12.83,15,0.12,11.67,1
4.14,5,0.26,5,1
7.04,11,0.27,11,1
9.62,15,0.24,14,1
12.8,14,0.43,12.7,1
21.88,20,0.15,20,1
7.76,0,0.23,7.5,1
5.05,6,0.37,5.8,1
5.11,15,0.42,7.6,1
2.64,10,0.45,6.67,1
15.2,20,0.13,20.33,1
5.93,10,0.36,7.8,1
7.13,18,0.27,16.67,1
13,15,0.12,15,1
10.83,15,0.12,15,1
20,20,0.07,20,1
14.29,15,0.11,15,1
13.88,25,0.14,20,1
17.5,20,0.12,15,1
9.13,13,0.21,11.5,1
11.21,16,0.19,15,1
7,13,0.24,12,1
9.11,10,0.18,10.4,1
11.25,10,0.22,13.33,1
5.22,6,0.32,5.5,1
8.22,10,0.31,11.62,1
3.97,4,0.41,4.4,1
6.32,11,0.34,11.5,1
6.56,7,0.31,7.4,1
14.43,25,0.11,22.5,1
8.58,10,0.21,11,1
6.2,7,0.2,6.2,1
16.07,15,0.42,12.5,1
7.91,15,0.28,12.67,1
9.71,13,0.21,12,1
3.81,5,0.51,3.62,1
9.27,14,0.22,12.67,1
15.29,19,0.14,18,1
20,20,0.06,20,1
13.56,20,0.15,18,1
8,3,0.19,10.8,1
15,15,0.08,15,1
16.43,20,0.47,15,1
12.33,15,0.09,13.5,1
8.83,9,0.18,9.25,1
6.29,8,0.2,6.6,1
9.56,12,0.48,9.8,1
6.27,4,0.36,4.75,1
10.75,16,0.12,12.67,1
9,15,0.09,15,1
20,20,0.11,15,1
6,10,0.2,7.5,1
10.81,10,0.23,11.5,1
8.38,6,0.35,9.8,1
9.11,10,0.22,10.17,1
11.14,13,0.29,14,1
9,11,0.16,10.75,1
15.75,25,0.14,25,1
14,26,0.11,14,1
25,25,0.08,0,1
10,15,0.1,15,1
10.97,10,0.23,11.43,1
11.67,20,0.14,17.67,1
15,20,0.09,15,1
12.53,20,0.31,16.17,1
8.5,10,0.23,9.67,1
15,20,0.46,20,1
11.67,20,0.09,15,1
47.18,100,0.12,87.5,1
12.36,15,0.19,12.86,1
9.63,15,0.32,14.86,1
15,15,0.06,15,1
12.53,20,0.21,20,1
20,20,0.1,20,1
7.23,7,0.24,7.4,1
9.5,12,0.19,10.67,1
8,15,0.26,8.8,1
15.33,10,0.16,15.33,1
13,6,0.12,20,1
11.46,25,0.27,22.5,1
5.19,15,0.33,11.75,1
20.67,26,0.07,26,1
8.56,15,0.16,11.67,1
18.46,20,0.2,22.4,1
8.5,10,0.25,8.75,1
5.29,5,0.23,6,1
8.5,12,0.28,10.5,1
4.4,5,0.31,5,1
6.12,5,0.24,5.8,1
10.12,10,0.23,18,1
8.33,11,0.15,7,1
10,5,0.12,6.67,1
17.5,20,0.09,17.5,1
10.6,15,0.14,13.5,1
10.4,15,0.1,15,1
7.67,11,0.17,9,1
9,12,0.17,10.5,1
2.32,2.50E+00,0.4,2.62,1
17.09,20,0.15,20,1
12.83,25,0.19,25,1
13.17,15,0.14,15.75,1
4.12,3,0.28,4.29,1
6.27,20,0.18,20,1
10.33,20,0.13,20,1
2.94,3,0.35,3.4,1
6.25,10,0.25,8.67,1
15,15,0.09,15,1
15,20,0.07,20,1
13.24,10,0.36,14,1
13.81,20,0.33,20,1
9.25,12,0.14,10.67,1
22.5,50,0.26,25,1
13.66,17,0.32,15.75,1
7.43,9,0.39,7.67,1
7.67,10,0.35,10,1
12.17,15,0.13,15,1
15,15,0.08,15,1
17.19,15,0.2,17.67,1
3.8,7,0.24,5.5,1
8.2,10,0.2,10,1
10.15,10,0.3,10.4,1
13.21,20,0.24,20,1
6.5,6,0.24,7,1
5.55,7,0.28,6.14,1
13.38,15,0.15,15,1
12.14,20,0.12,17,1
50,50,0.08,50,1
10.11,10,0.23,20.5,1
8.17,13,0.22,12,1
10.2,13,0.15,11.5,1
15,15,0.07,15,1
12.29,10,0.26,12.29,1
7.38,10,0.23,8.4,1
6.59,8,0.3,8.2,1
18.48,20,0.27,25,1
9.22,16,0.16,16,1
12.5,20,0.09,12.5,1
10,15,0.1,10,1
4.25,5,0.32,4.43,1
6,10,0.25,8.5,1
8.11,12,0.25,12,1
8.33,15,0.17,15,1
28.04,35,0.36,34.5,1
4.86,6,0.31,6.43,1
10,15,0.1,12.5,1
7.58,10,0.24,10,1
20.18,20,0.17,18.67,1
44.38,100,0.11,80,1
8.5,11,0.24,10,1
15,20,0.11,20,1
12.5,15,0.12,12.5,1
8,12,0.24,9,1
2.88,3,0.26,3.25,1
10,15,0.09,10,1
13.33,16,0.12,13.33,1
20.5,20,0.1,15,1
17.6,25,0.1,22.5,1
10.75,28,0.11,17.5,1
10.6,25,0.13,18,1
5.5,6,0.19,5.8,1
6.25,10,0.19,8.4,1
11.33,12,0.14,11.33,1
9.21,12,0.37,10.7,1
4.11,4,0.36,4.6,1
17.67,32,0.15,27,1
5.38,5,0.24,5.25,1
10.5,20,0.15,18,1
5.58,7,0.26,6.5,1
12.9,6,0.18,17.75,1
4.3,5,0.51,5.27,1
5.25,7,0.25,5.67,1
8.17,10,0.2,8.17,1
6.06,10,0.24,10,1
13.38,15,0.16,14,1
6.67,10,0.16,7.5,1
11.62,13,0.23,12.75,1
8.08,10,0.31,10.33,1
14.8,20,0.17,20,1
13.56,15,0.28,15,1
5.8,6,0.31,6.33,1
8.83,11,0.15,9.6,1
23.33,25,0.12,23.33,1
11.27,20,0.2,18,1
5.05,5,0.22,5,1
13.67,15,0.1,20,1
25.4,35,0.1,31,1
10,15,0.11,12.5,1
25,50,0.09,50,1
6.96,10,0.37,9.38,1
12.5,24,0.31,19,1
9.44,25,0.13,25,1
5.27,5,0.4,5.56,1
8.06,14,0.24,14,1
8.28,10,0.28,11.2,1
12.67,14,0.12,16,1
10.55,20,0.35,20,1
8.6,10,0.16,9.5,1
12.67,20,0.27,17.33,1
15,15,0.1,15,1
27.5,30,0.11,27.5,1
8.1,5,0.34,11.12,1
8.6,12,0.16,11,1
7.45,10,0.24,8.83,1
8.47,10,0.26,10,1
6.71,15,0.2,10.33,1
12.5,15,0.07,15,1
12.93,10,0.27,8,1
15,15,0.08,15,1
13,17,0.1,17,1
7.25,15,0.17,7.25,1
13.5,16,0.07,16,1
10,20,0.14,12.67,1
11.33,20,0.2,20,1
12.78,10,0.13,14,1
8.62,11,0.16,11,1
15,15,0.08,15,1
6.5,6,0.15,6.5,1
16.25,20,0.09,20,1
9.56,14,0.18,12,1
3.36,3,0.42,4.18,1
15.57,20,0.12,20,1
15,15,0.4,15,1
15,25,0.1,15,1
5.6,5,0.27,6.33,1
15,15,0.08,15,1
20,20,0.06,20,1
12.5,15,0.11,15,1
15.33,20,0.09,18,1
13.5,16,0.13,17,1
9.33,10,0.15,14,1
10.2,10,0.18,10,1
5,10,0.26,6.5,1
13.07,20,0.42,18.5,1
12.14,15,0.15,14.5,1
5.69,7,0.22,8,1
4,5,0.34,4.86,1
3.06,5,0.41,5.4,1
14.2,16,0.11,13,1
6.36,8,0.24,6.8,1
2.81,5,0.24,4,1
4.14,5,0.23,4.33,1
13.2,15,0.13,12,1
6.11,8,0.25,6.43,1
6,15,0.2,9,1
6.33,20,0.15,10,1
6.15,8,0.23,7.83,1
15,20,0.1,20,1
17.5,20,0.12,20,1
11.33,15,0.14,15,1
7.45,10,0.28,9.75,1
20.4,25,0.14,26,1
4.31,6,0.46,4.58,1
13.91,18,0.19,20,1
13.73,20,0.18,18,1
9.25,10,0.14,12.33,1
11,17,0.08,17,1
5.81,5,0.38,5.45,1
10,15,0.1,10,1
3.44,3,0.29,3.44,1
37.2,50,0.11,55,1
15,0,0.08,15,1
15,20,0.11,15,1
5.61,5,0.26,4.17,1
8.07,10,0.48,13.5,1
7.69,8,0.38,7.2,1
9.52,8,0.33,10,1
10,15,0.16,12.5,1
15.67,32,0.11,15.67,1
15.2,24,0.28,21,1
11.86,20,0.13,20,1
6.54,20,0.21,15.33,1
9,20,0.24,10.2,1
10.75,10,0.18,13.5,1
6.47,7,0.24,7.71,1
17.12,20,0.13,20,1
15.4,24,0.13,20.33,1
9.86,15,0.17,11.4,1
5.83,7,0.3,6.11,1
12,15,0.09,15,1
5.96,7,0.47,6.14,1
25,25,0.07,25,1
4.62,3,0.57,5,1
9.6,10,0.18,10,1
5.1,10,0.25,5.67,1
7,10,0.14,7.5,1
28.75,35,0.11,30,1
5.3,10,0.28,8.25,1
15.33,20,0.15,17.5,1
8.58,12,0.28,10.4,1
7.08,10,0.21,10,1
6.84,7,0.26,7.5,1
9.94,15,0.22,13.67,1
16.5,25,0.18,23.33,1
15.14,17,0.12,17,1
13,25,0.1,25,1
20,20,0.15,20,1
3.44,3,0.41,3.67,1
20.26,50,0.23,20.43,1
29,25,0.17,23.33,1
6.4,5,0.17,6.4,1
8.06,5,0.27,7.75,1
23.86,30,0.12,30,1
3.76,5,0.31,5,1
4.42,12,0.23,6.67,1
10.75,12,0.16,16.33,1
26.57,31,0.17,27.75,1
6.1,10,0.21,7.6,1
8.75,10,0.17,8.75,1
11.29,16,0.13,15,1
17.83,25,0.2,25,1
5.1,7,0.35,5.78,1
6.58,10,0.22,10,1
13.14,18,0.23,14,1
6.17,5.40E+00,0.2,6.6,1
8.5,10,0.15,9.33,1
10,15,0.14,15,1
9.07,9,0.24,14.17,1
5.5,6,0.22,5.4,1
11.33,20,0.1,14.5,1
15,15,0.08,15,1
12.5,10,0.12,15,1
10,15,0.1,10,1
9.88,13,0.17,11.5,1
5.67,3,0.23,7.5,1
9,16,0.27,12.67,1
10.16,15,0.22,11,1
7,10,0.18,7.8,1
10.3,15,0.18,15,1
12.67,12,0.23,14.25,1
14.07,15,0.2,16.67,1
11.67,10,0.2,12.5,1
13,20,0.21,17,1
20.83,25,0.16,23.75,1
14.5,20,0.09,18,1
9.92,15,0.2,15,1
5.86,10,0.26,6.4,1
21.67,25,0.07,25,1
7,15,0.14,15,1
6.31,8,0.39,6.25,1
8.23,9,0.34,9.29,1
8.75,10,0.17,8.75,1
3.71,5,0.32,5,1
16.25,20,0.07,20,1
12.83,20,0.38,15.33,1
4.5,5,0.31,5,1
18.33,25,0.1,18.33,1
10.11,15,0.41,13,1
16.5,19,0.08,19,1
20,20,0.07,20,1
9.33,16,0.13,16,1
9.67,18,0.14,17,1
10.22,14,0.17,14,1
13,17,0.12,15.67,1
12.62,20,0.21,16.67,1
9.55,5,0.26,13.5,1
8.89,60,0.44,16.22,1
13,15,0.09,15,1
10.5,12,0.15,10.5,1
4.5,5,0.28,5.43,1
7.85,10,0.17,12.5,1
10.67,12,0.19,10.4,1
7.33,10,0.24,8.2,1
8.67,10,0.21,9.2,1
5,2,0.17,5,1
7.52,10,0.36,10,1
14.72,17,0.28,15,1
4.85,3,0.41,4.33,1
10,15,0.1,10,1
7.85,10,0.23,7.14,1
9.31,10,0.26,10.75,1
14.33,20,0.13,18.33,1
4.5,4,0.24,4.8,1
9.72,10,0.26,11,1
11.12,15,0.36,15,1
9.62,10,0.21,12.8,1
9.17,10,0.18,9,1
15,20,0.11,10,1
14.09,10,0.21,10,1
5.55,5,0.35,7,1
5.11,5,0.25,6,1
15,15,0.09,15,1
9.25,20,0.18,20,1
17,24,0.09,17,1
5.67,8,0.26,7.6,1
15,15,0.12,15,1
11.83,10,0.12,11,1
4.83,5,0.22,5.2,1
4.56,6,0.32,4.67,1
10.4,10,0.27,13.33,1
6.8,10,0.19,5,1
8.65,10,0.36,11,1
6.83,10,0.23,9.6,1
4.11,4,0.3,4.17,1
20,20,0.06,20,1
7.5,10,0.16,7.5,1
5.57,6,0.22,6.4,1
14.67,20,0.1,20,1
6.4,13,0.22,13,1
5.06,3,0.28,5,1
11.06,14,0.27,15,1
15,15,0.08,15,1
8.94,8,0.27,6.78,1
8.92,15,0.26,13.5,1
14.8,20,0.12,17.33,1
15.4,15,0.21,15,1
18,20,0.09,18.5,1
11.62,15,0.28,15,1
8.36,10,0.19,15,1
25,25,0.05,25,1
3.26,2,0.34,3.78,1
4,12,0.39,7.5,1
9.71,10,0.14,13.33,1
7.4,14,0.16,8.75,1
6,10,0.28,10,1
16.87,90,0.43,14.6,1
3.56,5,0.27,3.86,1
19.29,20,0.25,22.5,1
23.11,36,0.13,33.5,1
20,20,0.17,20,1
12.69,10,0.31,10,1
20,40,0.21,32.5,1
20,20,0.08,20,1
22.18,20,0.22,15,1
7.82,3,0.2,8.83,1
8.08,10,0.28,10.83,1
13,16,0.07,16,1
13,6,0.15,20,1
20,20,0.1,20,1
9,15,0.11,11,1
7.38,10,0.22,7.8,1
8.27,12,0.18,10.67,1
15.44,26,0.27,21.5,1
3.37,5,0.6,3.57,1
6.85,10,0.19,10,1
17.71,20,0.15,20,1
25,25,0.07,25,1
24.22,50,0.2,42.5,1
12.14,17,0.11,17,1
20,20,0.08,20,1
17.5,30,0.2,30,1
14.8,15,0.1,0,1
5.32,5,0.37,5.25,1
11,12,0.15,11.33,1
10.25,15,0.28,10.17,1
14,20,0.32,17.5,1
15.54,30,0.18,25,1
8.43,15,0.13,15,1
25,25,0.06,25,1
32.42,28,0.09,50,1
12.43,21,0.12,21,1
7.62,10,0.28,9.5,1
15.75,19,0.13,18,1
6.93,6,0.28,6.17,1
12.11,18,0.15,18,1
29.57,30,0.15,35,1
5.36,5,0.27,6.14,1
6.81,21,0.28,10.33,1
5.95,5,0.31,5.83,1
13.6,18,0.1,17,1
8.83,14,0.47,13.33,1
5.29,5,0.53,5.2,1
4.87,5,0.28,5,1
25,25,0.07,25,1
7.05,10,0.28,10,1
9.67,16,0.16,11,1
22.2,35,0.14,31.67,1
5.27,10,0.22,6,1
13.09,21,0.17,20,1
9.5,10,0.34,12.5,1
16.67,20,0.12,20,1
5.88,10,0.25,10,1
16.67,15,0.12,16.67,1
4.76,5,0.26,5.33,1
3.08,3,0.32,3.6,1
10,20,0.13,15,1
6.21,9,0.34,7.8,1
11.25,10,0.13,11.67,1
8.71,10,0.41,9.4,1
8.24,7,0.33,11.17,1
25,25,0.06,25,1
10.5,12,0.12,10.67,1
8.62,15,0.18,11.25,1
12.71,20,0.15,20,1
10.67,10,0.38,10.67,1
14.7,15,0.14,13.33,1
5.75,5,0.28,5.71,1
11.7,20,0.17,16.67,1
12.5,15,0.08,12.5,1
9.89,6,0.4,7.89,1
8.95,6,0.32,9.67,1
25,25,0.13,25,1
27.42,75,0.33,48.5,1
5.94,10,0.29,9.25,1
17.43,15,0.18,14.75,1
13.33,25,0.11,15,1
6.89,9,0.19,9,1
20,20,0.11,20,1
20,20,0.07,20,1
5.22,7,0.38,5.75,1
6.29,15,0.18,15,1
10,10,0.12,10,1
9.92,14,0.18,12.67,1
22.5,25,0.09,22.5,1
19.17,25,0.16,20,1
9.17,15,0.19,10,1
5.44,5,0.28,5.25,1
7.1,12,0.38,11.4,1
8.4,10,0.21,7.5,1
6.73,7,0.52,7.36,1
13.71,10,0.19,10,1
10.57,15,0.14,15,1
15.85,20,0.19,20,1
6.62,10,0.28,9.4,1
6,9,0.22,7.29,1
11.44,15,0.21,9.6,1
12,25,0.14,25,1
9.17,15,0.12,15,1
19.5,15,0.16,15,1
7,14,0.15,10.33,1
18.33,25,0.07,20,1
23.33,35,0.11,32.5,1
9.43,10,0.26,10,1
10.33,10,0.18,10.33,1
13.25,20,0.2,18.75,1
15,15,0.08,15,1
9,15,0.09,11,1
19.25,30,0.16,26.2,1
25,25,0.08,25,1
6.73,5,0.22,5.67,1
8.5,10,0.19,9.25,1
9.45,10,0.2,11.33,1
4.17,2,0.28,4.57,1
98.79,300,0.12,150,1
15.85,15,0.27,0,1
9.17,5,0.14,8.33,1
8.96,6,0.32,6.5,1
2.58,3,0.32,4,1
5.02,15,0.62,11.83,1
12.5,10,0.12,15,1
14.5,25,0.24,25,1
22.75,36,0.08,28.5,1
5.8,6,0.22,5.75,1
15,15,0.2,15,1
4.8,6,0.28,5.8,1
10.17,10,0.33,17,1
10,20,0.14,12.5,1
11.5,10,0.18,8.67,1
7.64,10,0.22,10.5,1
5.45,6,0.34,7.5,1
8.62,10,0.22,12.67,1
40.88,50,0.14,43.75,1
5.11,6,0.35,5.5,1
8.05,12,0.27,10.71,1
5,5,0.2,5.33,1
10.33,15,0.14,13,1
20,20,0.18,20,1
12.5,20,0.1,12.5,1
11.46,16,0.39,15.12,1
8.21,10,0.21,11.5,1
9.82,12,0.17,11,1
15,15,0.07,15,1
9.23,15,0.23,9.38,1
20.67,31,0.13,26,1
9.19,9,0.24,10.6,1
13.42,15,0.13,0,1
11.6,12,0.13,13.25,1
15,25,0.16,25,1
13.6,16,0.1,16,1
23,23,0.07,23,1
6.72,10,0.25,7.5,1
3.58,5,0.41,3.86,1
10,15,0.14,10,1
20,20,0.08,0,1
4.65,5,0.34,6.8,1
9.29,15,0.14,14,1
9,10,0.17,15,1
11.33,20,0.12,11.33,1
11.68,14,0.22,12.75,1
6.5,15,0.24,10.33,1
12.75,20,0.09,20,1
18.25,29,0.14,27,1
5.75,5,0.31,6,1
5.29,9,0.29,7.5,1
12.25,10,0.17,13,1
8.04,10,0.32,9.43,1
12.75,15,0.11,17.5,1
15,15,0.07,15,1
7.38,10,0.21,7.71,1
11.56,15,0.14,15,1
6.08,5,0.36,9.67,1
6.27,13,0.22,13,1
3.44,3,0.29,5.67,1
9.5,11,0.21,10.17,1
15.5,22,0.15,19.25,1
19.74,20,0.22,21.25,1
18.33,25,0.11,15,1
13.24,14,0.22,19,1
11.08,25,0.23,12.83,1
3.56,6,0.29,4.6,1
7.73,5,0.25,6.67,1
8.31,12,0.32,10.67,1
10.83,13,0.2,14,1
5.56,6,0.45,5.8,1
10,10,0.21,10.5,1
20,20,0.06,20,1
13.33,10,0.15,15,1
13,20,0.09,20,1
11.25,30,0.17,13.33,1
9,12,0.18,11,1
14.7,20,0.22,19,1
6.79,7,0.38,7.43,1
15,15,0.15,15,1
11.67,25,0.17,21.67,1
13.57,25,0.13,25,1
10.36,10,0.2,12.67,1
5.91,6,0.28,6.43,1
11,12,0.19,11,1
8.23,10,0.28,10,1
11,20,0.15,16.67,1
13.23,20,0.23,17.5,1
4.56,6,0.31,4.83,1
17.38,26,0.15,23.67,1
6.92,10,0.21,10,1
9.55,10,0.14,12.5,1
5,5,0.22,5.8,1
5.94,10,0.22,9.33,1
9.62,15,0.15,15,1
3.42,5,0.29,4,1
10.73,16,0.28,13.6,1
13,16,0.09,13,1
4.45,4,0.31,4.5,1
20,20,0.08,20,1
40.08,70,0.19,63.33,1
22.5,20,0.12,50,1
9.77,12,0.23,11.75,1
9.43,10,0.25,10,1
11.33,10,0.21,10,1
20,20,0.08,20,1
11,15,0.1,15,1
17.09,15,0.16,20.25,1
8.5,15,0.24,12.4,1
12.75,14,0.14,12.75,1
20,20,0.07,20,1
7.5,10,0.23,10,1
20,20,0.07,20,1
7.4,10,0.2,8.5,1
8.59,5,0.39,9.67,1
10.6,17,0.1,16,1
25,25,0.07,25,1
10.78,9,0.16,9.67,1
6.07,5,0.22,6,1
15,20,0.08,20,1
19.83,26,0.21,26.2,1
11.67,20,0.09,15,1
7.77,3,0.27,9.12,1
15.29,3,0.17,17.67,1
6.82,10,0.19,7.4,1
9.6,6,0.27,14.67,1
15,25,0.13,15,1
7.62,10,0.21,10,1
3.57,3,0.48,4.78,1
4.44,5,0.29,5,1
4.11,5,0.24,4.6,1
6.7,15,0.16,15,1
5.3,5,0.34,7,1
6.83,10,0.14,8.33,1
3.36,5,0.3,3.75,1
20,20,0.09,20,1
13.88,10,0.17,19.67,1
28,30,0.09,30,1
22.5,25,0.08,22.5,1
10,15,0.09,10,1
4.85,8,0.49,5.8,1
5.75,5,0.18,7,1
15.2,25,0.19,35,1
7.5,9,0.45,8.88,1
10,10,0.18,10,1
7.62,9,0.22,8.43,1
8,15,0.15,17.5,1
14,20,0.1,17.5,1
20,20,0.06,20,1
10.5,20,0.17,17,1
9.23,10,0.2,10,1
12.88,18,0.15,16.67,1
19.6,30,0.09,30,1
7,10,0.27,8.5,1
12.4,16,0.12,15,1
8.73,10,0.41,10.8,1
9.14,20,0.16,13,1
12,14,0.15,12,1
15.57,25,0.18,25,1
12.4,18,0.14,14,1
9.89,15,0.16,15,1
22.22,25,0.13,25,1
10,10,0.13,10,1
12.2,25,0.09,20,1
36.36,52,0.19,52,1
6.38,11,0.28,10.75,1
10.22,12,0.13,10.75,1
10,15,0.13,14,1
12.75,23,0.14,20,1
17,30,0.21,27.5,1
13.8,17,0.11,17,1
9.5,4,0.11,15,1
17.87,20,0.22,20,1
14.67,17,0.13,19,1
15,20,0.12,17.5,1
8.3,10,0.27,10,1
8,12,0.31,10.5,1
9.25,10,0.16,9.25,1
7.08,9,0.22,8.29,1
7.25,25,0.42,12.5,1
7.31,7,0.28,7.5,1
25,25,0.08,25,1
12,10,0.32,10,1
10,10,0.12,10,1
13,16,0.12,16,1
4.81,5,0.32,5,1
8.65,10,0.27,10,1
25.5,30,0.15,27.67,1
3.11,6,0.35,4.25,1
5.23,5,0.75,4.78,1
3.88,5,0.22,4.17,1
5.5,7,0.24,7.4,1
11.14,10,0.35,12.14,1
8.77,15,0.19,12.5,1
