avggift,lastgife,pgift,ampergift,response
12.75,17,0.14,12.75,0
10.55,20,0.20,20.00,0
11.00,20,0.15,20.00,0
4.37,10,0.38,8.40,0
20.00,35,0.08,35.00,0
13.56,15,0.15,15.00,0
11.25,20,0.11,13.33,0
15.00,20,0.15,20.00,0
10.60,15,0.12,14.00,0
10.83,20,0.12,15.00,0
13.64,25,0.15,25.00,0
15.67,10,0.18,15.75,0
23.21,30,0.19,25.00,0
9.17,10,0.30,9.40,0
4.45,5,0.55,5.20,0
11.14,10,0.42,12.86,0
25.83,25,0.15,25.00,0
8.73,10,0.26,9.38,0
13.22,20,0.13,19.00,0
8.27,20,0.24,14.00,0
10.00,10,0.16,10.00,0
9.07,11,0.22,11.00,0
7.40,12,0.22,12.00,0
18.50,25,0.15,21.67,0
13.08,25,0.26,25.00,0
3.92,10,0.36,10.00,0
12.00,16,0.10,16.00,0
3.63,5,0.30,5.00,0
11.89,20,0.17,15.00,0
10.67,12,0.16,11.00,0
23.85,40,0.18,32.50,0
10.00,15,0.11,10.00,0
23.50,32,0.09,29.50,0
12.00,21,0.09,21.00,0
9.66,15,0.17,17.96,0
10.67,12,0.14,10.67,0
17.43,20,0.13,20.00,0
26.00,50,0.13,37.50,0
12.42,14,0.17,14.00,0
22.86,25,0.10,25.00,0
8.86,11,0.21,9.50,0
7.21,14,0.23,13.00,0
10.92,12,0.15,11.67,0
25.00,25,0.07,25.00,0
15.00,20,0.07,20.00,0
6.67,5,0.16,7.50,0
12.50,15,0.09,12.50,0
9.23,10,0.21,10.00,0
11.33,15,0.14,15.00,0
15.00,20,0.10,20.00,0
11.50,10,0.16,15.00,0
8.92,10,0.20,10.00,0
14.00,20,0.10,14.00,0
10.40,15,0.23,15.00,0
17.00,25,0.12,25.00,0
12.50,15,0.09,12.50,0
3.52,5,0.47,4.20,0
12.33,10,0.12,19.50,0
3.72,7,0.33,5.67,0
9.29,15,0.14,15.00,0
11.00,18,0.15,16.00,0
7.90,13,0.30,11.00,0
6.62,5,0.20,9.25,0
13.33,25,0.16,12.50,0
11.00,15,0.16,13.00,0
7.52,10,0.29,9.55,0
27.00,50,0.21,50.00,0
13.29,18,0.16,15.60,0
18.75,25,0.11,21.67,0
9.90,23,0.19,19.33,0
10.47,11,0.31,12.88,0
9.00,15,0.10,11.00,0
8.20,9,0.21,8.33,0
8.33,15,0.14,15.00,0
6.36,7,0.40,7.73,0
20.14,25,0.13,25.00,0
14.00,12,0.13,14.00,0
10.00,15,0.09,15.00,0
12.86,20,0.12,15.67,0
20.00,30,0.08,30.00,0
8.70,20,0.19,20.00,0
4.61,4,0.25,4.58,0
10.36,10,0.12,12.67,0
11.93,25,0.19,22.50,0
7.64,1.073000e+01,0.29,11.84,0
12.50,15,0.14,12.50,0
9.00,10,0.18,9.00,0
13.70,20,0.16,15.00,0
11.47,10,0.23,10.00,0
7.07,5,0.17,8.67,0
6.47,10,0.28,9.00,0
20.00,20,0.06,20.00,0
43.00,50,0.12,45.00,0
6.13,0,0.22,6.20,0
9.25,12,0.15,9.25,0
12.89,18,0.16,13.60,0
8.00,10,0.18,11.50,0
15.00,15,0.08,15.00,0
10.80,11,0.16,11.33,0
13.33,20,0.10,20.00,0
11.27,15,0.23,14.00,0
20.00,30,0.08,30.00,0
11.34,20,0.25,12.00,0
10.33,15,0.09,15.00,0
20.00,20,0.11,20.00,0
15.00,20,0.06,20.00,0
20.00,20,0.09,20.00,0
62.50,25,0.03,25.00,0
2.75,3,0.41,3.71,0
15.00,15,0.06,15.00,0
5.88,5,0.37,5.29,0
12.44,15,0.16,16.50,0
10.92,20,0.19,20.00,0
11.25,10,0.15,11.67,0
23.22,30,0.13,30.00,0
8.18,12,0.27,10.38,0
7.00,18,0.18,15.00,0
13.62,14,0.25,14.14,0
10.00,15,0.11,15.00,0
9.25,25,0.32,13.00,0
11.93,21,0.19,21.00,0
7.60,14,0.21,12.00,0
8.00,14,0.28,12.67,0
13.67,15,0.23,15.00,0
16.67,20,0.08,20.00,0
10.75,14,0.21,12.00,0
13.78,5,0.16,18.33,0
12.33,12,0.12,12.33,0
15.22,20,0.14,20.00,0
14.67,15,0.17,15.25,0
30.83,22,0.13,15.50,0
20.00,20,0.08,20.00,0
9.64,15,0.12,15.00,0
15.17,24,0.15,23.00,0
12.29,10,0.19,13.00,0
22.33,20,0.11,20.00,0
11.40,19,0.17,17.00,0
16.17,30,0.13,27.50,0
33.33,10,0.11,33.33,0
25.00,25,0.05,25.00,0
8.44,12,0.36,10.80,0
14.68,25,0.17,10.00,0
6.00,5,0.26,6.00,0
10.91,30,0.18,8.75,0
4.43,3,0.27,5.00,0
14.24,21,0.18,16.60,0
23.00,32,0.13,32.00,0
4.70,7,0.18,6.00,0
9.71,10,0.49,10.00,0
11.75,15,0.15,12.33,0
11.88,15,0.15,13.33,0
6.45,11,0.17,9.00,0
12.50,20,0.08,12.50,0
9.83,15,0.19,15.00,0
12.92,14,0.17,14.00,0
18.20,20,0.17,18.20,0
14.35,21,0.28,16.71,0
7.00,10,0.18,7.00,0
20.00,20,0.08,20.00,0
14.33,20,0.12,19.00,0
9.44,19,0.15,17.00,0
14.00,22,0.10,18.50,0
15.20,20,0.10,20.00,0
10.67,17,0.13,16.00,0
12.20,19,0.11,18.00,0
20.00,20,0.07,20.00,0
14.33,12,0.22,11.00,0
32.15,60,0.24,55.00,0
6.33,10,0.18,8.33,0
4.79,10,0.36,6.33,0
20.00,21,0.19,20.00,0
12.33,15,0.12,12.33,0
12.50,15,0.10,12.50,0
20.00,20,0.09,20.00,0
20.00,20,0.10,20.00,0
50.00,50,0.08,50.00,0
47.50,50,0.17,52.50,0
6.25,10,0.17,6.25,0
13.00,16,0.08,13.00,0
23.27,25,0.16,40.00,0
7.92,8,0.19,8.75,0
9.00,12,0.15,9.00,0
9.76,10,0.26,10.00,0
6.79,10,0.29,10.33,0
15.25,19,0.09,18.00,0
10.29,12,0.10,14.00,0
6.23,10,0.28,7.60,0
3.97,7,0.47,6.33,0
6.00,25,0.17,10.00,0
16.00,25,0.17,25.00,0
18.20,20,0.13,20.33,0
9.00,10,0.15,8.67,0
13.00,10,0.11,13.00,0
11.00,14,0.20,14.00,0
25.00,25,0.08,25.00,0
7.50,12,0.24,12.00,0
3.22,7,0.37,5.67,0
12.88,25,0.21,26.67,0
8.22,5,0.23,6.29,0
6.23,15,0.25,10.75,0
6.00,15,0.18,10.67,0
13.55,19,0.21,22.00,0
10.00,10,0.21,10.00,0
11.62,20,0.23,14.17,0
25.00,25,0.07,25.00,0
6.20,7,0.22,6.50,0
7.64,5,0.42,7.22,0
11.91,10,0.14,15.00,0
14.14,25,0.15,14.00,0
21.67,30,0.08,27.50,0
4.69,6,0.65,6.20,0
14.43,25,0.18,22.50,0
9.67,20,0.13,20.00,0
5.37,5,0.40,5.78,0
16.67,18,0.12,16.67,0
13.80,25,0.14,16.33,0
15.00,20,0.12,15.00,0
6.20,8,0.20,8.40,0
10.50,18,0.17,16.33,0
10.17,15,0.17,11.33,0
17.00,16,0.07,16.00,0
25.00,25,0.08,25.00,0
4.59,5,0.33,5.00,0
8.25,15,0.13,10.00,0
16.20,30,0.13,18.33,0
20.00,20,0.07,20.00,0
25.00,25,0.06,25.00,0
10.54,16,0.15,16.00,0
12.67,16,0.13,12.67,0
12.65,10,0.24,14.29,0
10.00,15,0.14,11.25,0
25.00,25,0.11,25.00,0
10.33,15,0.12,13.00,0
11.12,15,0.36,12.00,0
12.21,25,0.37,18.50,0
8.50,20,0.19,20.00,0
25.00,25,0.06,25.00,0
10.43,15,0.26,9.67,0
15.00,15,0.08,15.00,0
12.00,15,0.12,13.33,0
15.00,15,0.09,15.00,0
17.00,25,0.08,25.00,0
15.00,20,0.10,15.00,0
12.67,15,0.16,14.25,0
8.35,15,0.30,16.00,0
15.00,15,0.25,15.00,0
25.62,25,0.15,26.25,0
8.18,10,0.22,10.00,0
5.35,5,0.30,6.00,0
12.50,20,0.17,17.50,0
11.25,15,0.09,15.00,0
44.00,44,0.07,44.00,0
7.27,10,0.19,9.00,0
9.68,17,0.22,15.80,0
9.08,10,0.18,11.40,0
15.00,15,0.13,15.00,0
36.40,30,0.14,30.00,0
19.33,25,0.12,25.00,0
15.00,15,0.06,15.00,0
11.25,20,0.09,20.00,0
10.56,15,0.13,12.50,0
9.00,15,0.11,13.00,0
20.00,20,0.07,20.00,0
12.50,15,0.10,15.00,0
18.29,26,0.15,26.00,0
13.00,28,0.10,20.00,0
15.00,15,0.08,15.00,0
14.68,11,0.19,12.67,0
8.33,19,0.12,19.00,0
20.00,20,0.11,20.00,0
15.00,15,0.07,15.00,0
20.00,20,0.08,20.00,0
10.50,15,0.12,15.00,0
10.50,20,0.17,10.50,0
8.17,10,0.19,10.14,0
16.67,25,0.08,20.00,0
20.00,20,0.07,20.00,0
5.67,7,0.23,6.00,0
6.00,10,0.35,8.33,0
20.00,20,0.09,20.00,0
9.76,12,0.24,12.00,0
13.00,16,0.11,15.00,0
23.00,23,0.07,23.00,0
7.67,11,0.15,10.33,0
6.40,13,0.22,11.50,0
20.00,20,0.06,20.00,0
9.00,5,0.13,15.00,0
13.54,1.707000e+01,0.09,13.54,0
16.00,20,0.12,20.00,0
16.50,20,0.13,13.00,0
11.19,14,0.32,10.80,0
5.38,5,0.29,5.00,0
8.70,15,0.15,17.50,0
5.40,7,0.21,5.40,0
8.14,14,0.25,13.00,0
8.36,14,0.18,12.67,0
5.42,5,0.21,5.00,0
5.09,6,0.34,5.50,0
9.14,25,0.16,16.50,0
11.17,4,0.16,20.00,0
9.50,12,0.18,12.33,0
23.33,25,0.10,23.33,0
19.50,35,0.10,0.00,0
18.75,28,0.18,29.50,0
17.50,25,0.08,17.50,0
22.50,25,0.07,22.50,0
6.21,10,0.29,7.14,0
25.00,25,0.07,25.00,0
12.14,17,0.18,17.00,0
7.69,5,0.22,8.75,0
25.00,25,0.06,25.00,0
8.42,10,0.16,8.00,0
4.11,4,0.33,4.29,0
19.62,30,0.13,28.33,0
6.67,5,0.30,8.75,0
9.12,10,0.27,8.75,0
24.50,25,0.13,24.00,0
11.67,20,0.07,20.00,0
7.50,10,0.14,7.50,0
4.43,5,0.32,5.43,0
20.00,20,0.08,20.00,0
6.71,10,0.24,9.25,0
11.29,10,0.20,10.80,0
27.67,31,0.10,27.67,0
10.56,25,0.20,18.33,0
4.17,10,0.21,9.00,0
7.60,10,0.23,10.00,0
4.26,5,0.28,5.33,0
10.00,15,0.08,10.00,0
15.00,15,0.06,15.00,0
9.50,9,0.23,9.80,0
18.56,27,0.12,27.00,0
7.00,10,0.17,7.50,0
8.00,12,0.19,10.50,0
16.67,25,0.12,22.50,0
15.00,15,0.07,15.00,0
14.00,15,0.12,14.00,0
5.21,5,0.24,5.60,0
3.57,8,0.37,8.00,0
8.75,5,0.16,8.75,0
8.18,10,0.20,10.00,0
10.00,10,0.21,11.33,0
21.50,6,0.09,30.00,0
11.62,15,0.24,15.25,0
20.00,20,0.08,0.00,0
7.40,12,0.26,12.00,0
5.16,10,0.25,6.75,0
6.67,5,0.16,6.67,0
12.50,15,0.08,12.50,0
18.00,19,0.12,18.00,0
6.75,10,0.16,6.75,0
14.00,20,0.13,16.00,0
9.00,10,0.16,10.00,0
8.38,5,0.21,10.00,0
17.71,21,0.17,21.60,0
17.50,20,0.16,20.00,0
7.70,5,0.22,11.00,0
20.14,31,0.14,27.67,0
16.78,20,0.20,19.00,0
16.00,20,0.14,20.00,0
14.35,15,0.22,19.50,0
3.17,4,0.31,3.60,0
6.50,13,0.16,11.67,0
15.00,20,0.17,18.40,0
18.62,29,0.20,29.00,0
18.00,21,0.06,21.00,0
18.82,25,0.30,26.25,0
30.00,35,0.07,35.00,0
23.50,30,0.09,30.00,0
7.55,16,0.53,13.75,0
13.75,30,0.11,22.50,0
13.67,15,0.12,10.00,0
8.50,20,0.19,15.00,0
14.25,25,0.08,25.00,0
7.53,12,0.21,11.00,0
11.69,16,0.29,15.00,0
52.50,100,0.08,100.00,0
14.43,25,0.28,25.00,0
8.75,20,0.15,20.00,0
19.00,21,0.08,21.00,0
10.29,10,0.16,10.00,0
7.33,10,0.23,7.25,0
15.33,17,0.12,17.00,0
21.00,24,0.12,23.00,0
20.00,20,0.08,20.00,0
23.00,37,0.09,29.50,0
6.68,10,0.40,9.12,0
10.00,6,0.17,11.75,0
9.71,15,0.14,11.00,0
6.40,6,0.24,7.50,0
5.37,10,0.43,8.33,0
6.80,10,0.27,9.00,0
13.00,16,0.09,13.00,0
10.38,15,0.22,11.50,0
37.50,50,0.07,50.00,0
16.12,22,0.19,18.40,0
10.86,15,0.13,14.00,0
5.39,6,0.39,6.83,0
10.00,15,0.18,13.00,0
16.50,25,0.12,25.00,0
50.00,50,0.07,50.00,0
10.10,13,0.53,12.20,0
18.00,20,0.11,20.00,0
13.33,20,0.13,20.00,0
5.69,9,0.26,8.25,0
6.25,10,0.17,5.00,0
16.67,20,0.10,16.67,0
5.83,3,0.16,5.75,0
15.00,15,0.09,15.00,0
12.00,15,0.14,13.75,0
6.89,10,0.26,10.00,0
8.20,15,0.20,10.00,0
30.00,35,0.06,35.00,0
14.00,10,0.17,14.25,0
10.67,5,0.25,18.75,0
15.00,15,0.11,15.00,0
13.00,15,0.14,13.00,0
10.12,15,0.15,13.67,0
17.71,21,0.19,21.00,0
13.70,20,0.16,18.75,0
20.00,20,0.11,20.00,0
6.20,10,0.20,6.75,0
23.75,25,0.11,23.33,0
6.96,10,0.29,9.17,0
4.50,6,0.26,7.00,0
18.75,32,0.12,32.00,0
5.93,6,0.27,5.50,0
25.00,25,0.10,25.00,0
17.22,20,0.13,20.00,0
15.00,20,0.14,15.00,0
10.00,15,0.09,12.50,0
13.58,10,0.31,14.00,0
10.00,15,0.12,15.00,0
4.90,8,0.41,6.17,0
7.29,12,0.21,10.75,0
5.45,8,0.30,6.33,0
10.07,10,0.21,10.00,0
10.89,15,0.23,13.25,0
6.64,6,0.22,9.67,0
25.00,25,0.07,25.00,0
3.86,10,0.48,5.57,0
9.32,20,0.25,18.00,0
22.50,25,0.08,22.50,0
13.88,25,0.16,25.00,0
9.00,10,0.17,9.00,0
12.60,17,0.25,17.00,0
16.67,20,0.11,16.67,0
15.00,25,0.07,25.00,0
10.00,12,0.23,11.17,0
14.00,20,0.09,20.00,0
7.73,11,0.22,8.00,0
5.77,10,0.20,6.67,0
25.00,25,0.07,25.00,0
28.33,40,0.07,40.00,0
15.14,17,0.13,17.00,0
10.92,10,0.18,13.33,0
16.50,23,0.14,16.50,0
20.00,20,0.07,20.00,0
10.65,10,0.86,10.40,0
9.13,15,0.23,16.67,0
11.67,15,0.14,15.00,0
11.73,15,0.27,15.40,0
4.48,5,0.33,5.40,0
7.80,15,0.12,15.00,0
8.41,20,0.20,15.00,0
10.00,20,0.11,20.00,0
11.40,15,0.12,13.67,0
20.00,20,0.07,20.00,0
9.00,13,0.35,11.80,0
10.00,10,0.17,10.00,0
13.75,15,0.15,15.00,0
16.56,22,0.14,22.00,0
9.06,13,0.25,15.00,0
7.75,8,0.17,7.75,0
17.50,25,0.08,17.50,0
5.00,8,0.33,7.67,0
10.04,10,0.31,9.00,0
11.90,15,0.22,14.40,0
17.25,25,0.08,22.00,0
9.35,10,0.50,10.00,0
8.15,10,0.21,12.50,0
13.00,15,0.10,15.00,0
5.75,4,0.35,6.33,0
6.75,10,0.16,6.75,0
13.46,10,0.15,15.00,0
5.13,5,0.27,5.00,0
3.39,10,0.46,5.40,0
14.00,50,0.21,30.00,0
17.75,25,0.11,20.33,0
17.86,25,0.12,25.00,0
10.15,10,0.17,12.00,0
11.82,10,0.16,10.00,0
5.20,6,0.44,6.20,0
13.75,10,0.11,20.00,0
2.34,5,0.47,2.67,0
23.00,23,0.07,23.00,0
3.47,4,0.82,4.17,0
12.86,10,0.14,13.33,0
15.00,15,0.09,15.00,0
12.88,12,0.30,12.00,0
6.22,7,0.17,7.00,0
16.67,40,0.18,22.50,0
7.40,15,0.12,15.00,0
11.00,15,0.35,12.50,0
16.36,30,0.24,26.25,0
11.00,20,0.14,20.00,0
13.56,15,0.16,16.50,0
17.50,25,0.08,17.50,0
8.75,11,0.14,8.75,0
19.00,20,0.12,20.00,0
10.78,15,0.18,14.50,0
25.00,25,0.07,25.00,0
14.67,16,0.16,16.60,0
9.06,15,0.23,12.33,0
8.60,11,0.20,10.17,0
9.00,15,0.11,15.00,0
13.89,25,0.20,22.50,0
17.29,22,0.19,22.75,0
8.14,16,0.13,16.00,0
4.64,5,0.47,4.17,0
15.00,15,0.09,0.00,0
9.50,12,0.24,11.00,0
12.50,15,0.07,15.00,0
6.08,6,0.26,6.50,0
7.80,14,0.40,12.75,0
13.33,20,0.12,20.00,0
11.67,20,0.12,11.67,0
11.22,8,0.29,9.67,0
13.75,10,0.19,11.67,0
11.00,17,0.14,14.50,0
18.25,21,0.18,20.00,0
12.62,15,0.18,15.67,0
9.33,10,0.19,10.50,0
17.50,25,0.11,21.67,0
9.13,12,0.38,10.75,0
5.80,10,0.16,6.00,0
12.92,10,0.16,15.00,0
9.92,10,0.30,15.00,0
13.00,17,0.11,18.50,0
11.86,16,0.13,16.00,0
3.88,5,0.37,4.50,0
10.00,15,0.09,10.00,0
10.08,10,0.19,10.67,0
10.00,10,0.20,10.67,0
12.12,14,0.15,17.00,0
15.00,25,0.10,22.50,0
8.76,11,0.69,11.33,0
23.00,30,0.08,28.00,0
25.00,25,0.07,25.00,0
7.47,11,0.27,10.00,0
12.57,20,0.20,17.33,0
6.75,11,0.21,8.00,0
10.67,12,0.14,11.00,0
12.83,15,0.14,15.25,0
12.62,20,0.20,20.00,0
23.75,25,0.15,23.75,0
29.17,35,0.14,33.33,0
13.43,21,0.12,21.00,0
8.88,15,0.12,15.00,0
5.04,8,0.40,9.50,0
13.20,6,0.16,15.00,0
18.08,20,0.17,20.00,0
8.47,10,0.30,9.40,0
12.00,18,0.16,19.00,0
15.00,20,0.17,15.00,0
12.71,10,0.26,16.67,0
9.88,15,0.33,9.67,0
12.50,15,0.18,14.00,0
14.25,25,0.18,25.00,0
28.00,28,0.07,28.00,0
20.00,20,0.09,20.00,0
10.26,18,0.26,18.00,0
20.00,20,0.06,20.00,0
15.00,15,0.09,15.00,0
15.00,20,0.09,15.00,0
4.88,10,0.25,8.67,0
12.33,15,0.11,13.50,0
5.08,10,0.20,8.67,0
20.00,20,0.14,20.00,0
7.94,12,0.30,9.20,0
4.50,6,0.26,4.75,0
15.00,20,0.12,15.00,0
20.00,20,0.08,0.00,0
5.00,5,0.24,5.00,0
15.00,15,0.08,15.00,0
5.62,10,0.33,10.00,0
8.33,10,0.17,7.50,0
10.22,5,0.24,17.50,0
19.44,25,0.13,25.00,0
11.12,16,0.12,14.50,0
15.83,20,0.13,15.00,0
15.00,15,0.08,15.00,0
7.25,15,0.14,8.67,0
14.50,0,0.12,15.00,0
18.33,20,0.07,20.00,0
10.00,15,0.10,10.00,0
11.50,25,0.14,25.00,0
5.25,5,0.32,5.62,0
4.85,7,0.21,5.80,0
33.00,50,0.16,40.00,0
11.75,16,0.19,14.50,0
7.70,10,0.16,10.00,0
7.80,11,0.20,10.75,0
6.75,10,0.19,9.50,0
6.07,5,0.64,8.22,0
7.40,5,0.21,8.33,0
15.67,20,0.15,20.00,0
8.73,15,0.19,12.33,0
9.00,15,0.19,10.00,0
32.00,50,0.15,33.33,0
5.54,8,0.35,6.80,0
20.00,20,0.07,20.00,0
11.00,24,0.14,13.50,0
20.00,20,0.08,20.00,0
11.15,13,0.19,13.00,0
14.00,21,0.09,21.00,0
9.29,10,0.28,10.00,0
12.00,20,0.09,20.00,0
9.38,10,0.21,10.67,0
15.43,21,0.26,19.67,0
8.60,15,0.19,10.00,0
15.00,15,0.11,15.00,0
4.29,5,0.27,5.12,0
6.38,5,0.36,5.43,0
6.87,11,0.22,11.00,0
20.00,20,0.08,20.00,0
19.90,25,0.12,25.00,0
7.80,15,0.12,13.00,0
15.00,15,0.11,15.00,0
14.00,17,0.10,16.00,0
20.00,20,0.08,20.00,0
15.00,15,0.08,15.00,0
5.62,5,0.18,6.40,0
8.33,12,0.17,8.20,0
12.00,14,0.13,12.00,0
8.47,10,0.21,10.00,0
6.41,10,0.33,8.57,0
5.44,9,0.39,7.80,0
11.86,20,0.17,18.00,0
10.50,15,0.11,15.00,0
20.00,20,0.06,20.00,0
15.00,20,0.09,15.00,0
10.12,20,0.29,20.00,0
10.75,20,0.14,20.00,0
7.67,9,0.23,7.75,0
12.50,16,0.27,16.00,0
15.00,15,0.08,15.00,0
15.14,19,0.12,19.00,0
5.89,15,0.17,15.00,0
11.71,25,0.15,19.00,0
7.11,10,0.24,10.00,0
13.12,25,0.15,12.50,0
8.47,10,0.46,10.00,0
9.67,12,0.29,10.60,0
15.00,15,0.08,15.00,0
15.00,15,0.07,15.00,0
6.17,6,0.25,6.75,0
10.00,10,0.14,10.00,0
11.17,15,0.11,15.00,0
13.83,25,0.10,25.00,0
16.25,20,0.09,20.00,0
4.50,5,0.60,4.20,0
20.00,20,0.06,20.00,0
11.50,15,0.15,15.00,0
15.00,15,0.08,15.00,0
8.67,13,0.23,15.33,0
38.75,40,0.14,38.75,0
15.80,21,0.12,19.00,0
13.00,20,0.10,16.00,0
10.18,25,0.28,25.00,0
23.00,20,0.09,20.00,0
21.25,20,0.14,20.00,0
16.71,15,0.09,19.00,0
10.78,11,0.20,11.50,0
5.44,7,0.22,6.00,0
12.00,4,0.14,20.00,0
15.00,15,0.06,15.00,0
11.67,16,0.13,14.67,0
16.00,20,0.09,20.00,0
9.75,10,0.12,11.33,0
20.00,20,0.10,22.50,0
12.50,15,0.08,15.00,0
13.90,25,0.25,22.50,0
5.44,5,0.21,5.67,0
15.57,24,0.12,20.00,0
6.50,15,0.34,10.00,0
9.83,15,0.14,15.00,0
8.56,10,0.26,11.00,0
10.71,20,0.17,12.40,0
8.40,13,0.18,8.40,0
3.38,3,0.33,3.44,0
9.03,10,0.59,10.00,0
7.82,10,0.19,10.50,0
15.67,25,0.09,21.00,0
33.33,25,0.10,37.50,0
9.50,15,0.15,12.33,0
10.70,20,0.25,20.00,0
13.38,18,0.17,15.33,0
2.86,5,0.72,4.00,0
8.50,15,0.13,12.00,0
11.90,25,0.14,24.00,0
8.60,11,0.24,10.00,0
20.00,20,0.07,20.00,0
20.00,20,0.07,20.00,0
5.57,9,0.29,7.33,0
10.33,13,0.19,10.20,0
6.08,12,0.22,7.80,0
10.00,20,0.10,12.50,0
15.50,20,0.11,20.00,0
5.79,8,0.38,6.62,0
20.00,20,0.07,20.00,0
2.30,2,0.42,2.86,0
8.33,10,0.17,8.75,0
8.58,25,0.21,25.00,0
6.67,10,0.19,7.00,0
9.46,20,0.28,17.00,0
7.11,10,0.17,10.00,0
13.67,25,0.11,13.67,0
6.67,8,0.25,7.00,0
15.83,14,0.32,12.00,0
8.00,20,0.21,14.75,0
8.71,12,0.25,12.00,0
20.00,20,0.07,20.00,0
7.44,7,0.26,12.00,0
5.75,7,0.21,6.00,0
3.94,16,0.26,6.00,0
9.33,13,0.12,13.00,0
5.50,5,0.58,4.45,0
5.64,6,0.22,6.33,0
15.00,25,0.11,25.00,0
13.13,16,0.26,13.20,0
9.18,10,0.34,10.17,0
17.14,20,0.13,20.00,0
14.76,15,0.26,0.00,0
5.50,6,0.44,6.67,0
25.00,30,0.08,27.50,0
63.33,50,0.11,73.33,0
14.75,10,0.12,22.00,0
7.79,10,0.20,7.67,0
10.15,15,0.22,14.50,0
8.53,20,0.24,13.75,0
16.67,30,0.10,30.00,0
11.25,15,0.11,13.33,0
12.50,15,0.14,13.25,0
6.50,8,0.29,6.67,0
7.40,7,0.25,7.40,0
15.00,15,0.08,15.00,0
12.50,15,0.13,16.00,0
10.50,20,0.18,18.00,0
9.79,10,0.31,11.67,0
9.00,15,0.14,11.67,0
22.50,25,0.12,22.50,0
7.60,20,0.16,12.67,0
5.17,6,0.38,5.50,0
13.00,16,0.12,13.00,0
24.17,30,0.17,26.75,0
9.70,25,0.14,22.50,0
10.00,10,0.15,10.00,0
9.62,14,0.47,12.67,0
7.67,7,0.15,7.67,0
14.07,15,0.15,15.00,0
20.00,20,0.08,20.00,0
8.50,6,0.21,11.00,0
15.36,20,0.21,20.00,0
5.64,5,0.16,5.50,0
12.38,20,0.17,16.75,0
22.22,50,0.13,50.00,0
12.75,15,0.16,13.67,0
9.75,10,0.14,13.20,0
9.73,20,0.21,15.00,0
20.00,20,0.06,20.00,0
9.46,17,0.20,16.00,0
2.93,3,0.47,3.45,0
8.71,6,0.22,10.40,0
4.91,8,0.62,6.88,0
14.75,20,0.13,20.00,0
13.33,18,0.08,19.00,0
11.50,15,0.16,14.00,0
18.00,18,0.08,18.00,0
6.80,10,0.39,10.00,0
19.00,30,0.10,30.00,0
20.54,10,0.22,17.50,0
4.91,6,0.28,5.75,0
9.96,14,0.36,13.50,0
12.25,14,0.22,12.57,0
18.75,30,0.09,30.00,0
7.54,12,0.35,11.00,0
32.17,35,0.10,35.00,0
15.00,15,0.07,15.00,0
11.25,20,0.12,15.00,0
11.80,20,0.12,20.00,0
7.22,11,0.23,8.50,0
8.71,10,0.21,10.00,0
13.14,16,0.16,16.00,0
15.25,20,0.11,18.67,0
11.60,20,0.14,15.00,0
7.25,10,0.30,7.40,0
11.67,20,0.10,15.00,0
7.04,6,0.41,7.17,0
5.00,3,0.35,5.82,0
2.48,5,0.35,3.00,0
15.25,20,0.12,17.00,0
14.80,17,0.09,17.00,0
5.80,6,0.20,5.80,0
11.25,15,0.12,12.50,0
16.00,15,0.16,15.00,0
8.46,15,0.32,12.50,0
13.00,15,0.15,13.00,0
9.25,18,0.17,13.33,0
4.81,5,0.38,5.83,0
7.46,8,0.22,10.00,0
5.95,5,0.37,6.20,0
20.00,20,0.07,20.00,0
8.78,10,0.20,10.80,0
12.86,16,0.14,15.00,0
11.27,15,0.18,13.33,0
5.25,5,0.27,5.25,0
8.95,10,0.26,10.00,0
6.20,6,0.19,6.25,0
15.00,15,0.08,15.00,0
35.00,40,0.08,35.00,0
10.11,10,0.33,11.33,0
11.59,20,0.22,19.50,0
10.57,17,0.19,16.00,0
11.25,20,0.12,13.33,0
15.00,20,0.07,15.00,0
8.12,10,0.16,10.50,0
13.10,17,0.38,15.29,0
20.00,20,0.06,20.00,0
10.93,20,0.19,18.50,0
14.67,10,0.12,14.67,0
9.70,12,0.14,11.00,0
9.86,15,0.21,13.25,0
10.00,12,0.33,12.00,0
23.00,40,0.13,23.00,0
12.92,25,0.19,12.50,0
13.83,18,0.12,14.67,0
15.00,15,0.07,0.00,0
6.47,10,0.24,8.00,0
7.00,3,0.25,7.62,0
20.00,20,0.07,20.00,0
15.00,15,0.11,15.00,0
6.12,10,0.32,10.50,0
14.07,20,0.21,20.33,0
14.00,20,0.09,20.00,0
17.00,24,0.08,17.00,0
11.60,20,0.11,12.00,0
11.64,20,0.19,20.00,0
11.67,15,0.17,13.67,0
8.00,9,0.23,10.33,0
20.00,20,0.07,20.00,0
15.00,15,0.08,15.00,0
20.00,20,0.08,20.00,0
6.07,12,0.24,12.00,0
12.82,10,0.16,15.00,0
11.83,15,0.12,15.00,0
20.00,20,0.06,20.00,0
14.00,15,0.14,15.50,0
22.80,35,0.16,23.33,0
7.20,10,0.29,7.67,0
8.14,11,0.17,11.67,0
4.77,9,0.76,7.00,0
8.17,10,0.21,8.17,0
8.75,20,0.12,20.00,0
15.08,18,0.22,17.50,0
11.29,19,0.12,18.00,0
5.25,15,0.25,8.40,0
7.59,15,0.24,15.25,0
25.00,25,0.08,0.00,0
3.43,5,0.50,5.00,0
7.92,15,0.66,15.36,0
5.44,10,0.28,7.00,0
13.00,16,0.11,13.00,0
