avggift,lastgife,pgift,ampergift,response
11.25,20,0.12,15,0
8.12,10,0.21,12.5,0
18,15,0.11,19,0
25,25,0.1,25,0
8,15,0.11,11,0
3.65,4,0.51,4.67,0
20,20,0.07,0,0
9.86,12,0.19,11.4,1
25,25,0.07,25,0
6.55,10,0.31,6.88,0
12.5,15,0.09,12.5,0
13.46,15,0.27,19,1
31.67,45,0.07,45,0
13.75,15,0.16,15,0
8.5,10,0.29,9.67,0
13.33,16,0.1,15,0
9.31,10,0.22,10.5,0
10.5,20,0.14,0,0
15,15,0.08,15,0
14,20,0.09,16,0
11.75,25,0.12,25,0
15.86,25,0.16,23,0
7.5,15,0.19,15,0
9.45,10,0.2,11.75,0
21.67,15,0.12,23.33,0
8.61,15,0.34,11.2,0
18,25,0.1,24,0
13,20,0.2,20,0
8.45,14,0.24,14.33,0
20,20,0.08,20,0
6.69,10,0.33,10,0
17.5,25,0.1,17.5,0
9.44,20,0.14,20,1
9.77,10,0.27,10,0
12.5,25,0.13,0,0
7.36,13,0.2,13,0
10.67,15,0.16,12.33,0
22.33,25,0.1,23.5,0
81.75,102,0.07,101,0
16.25,25,0.09,22.5,0
6.25,6,0.36,6.27,0
11.43,15,0.14,14,0
12.2,27,0.14,27,0
8.88,11,0.27,10,0
20,20,0.08,20,0
9,10,0.24,11.33,0
11.33,18,0.14,18,0
9.25,15,0.12,12.5,0
17.17,30,0.16,30,0
25,25,0.06,25,0
11.25,15,0.08,12.5,0
12.86,17,0.13,16,0
12.8,16,0.17,12,0
10,20,0.1,15,0
7.69,10,0.24,7.5,0
8.12,15,0.17,12.5,0
20,20,0.07,20,0
13,10,0.3,10,0
11,17,0.19,15.67,0
9.79,10,0.22,12,1
15,20,0.1,15,0
8.25,10,0.19,10.33,0
6.59,8,0.29,7.57,0
6.38,11,0.18,8.33,0
18.85,25,0.27,22.67,0
16.67,20,0.12,16.67,0
14,20,0.14,16.25,0
8.17,10,0.17,10,0
10.5,25,0.2,11,0
8.7,10,0.21,10,0
4,7,0.2,5.5,0
26.67,30,0.12,27.5,0
10.14,17,0.13,16,0
8.2,13,0.2,10.75,0
15,15,0.09,15,0
9,16,0.19,16,0
12.33,21,0.13,17,0
10.67,16,0.12,13,0
14,15,0.25,14,0
7.07,12,0.21,11,0
8.79,15,0.23,14,0
6.67,5,0.17,8.5,0
10.7,25,0.15,20,0
9,15,0.1,12,0
15,25,0.08,15,0
20,20,0.07,20,0
16.43,20,0.13,18,0
7,8,0.17,7,0
16.2,25,0.18,21.67,0
15,15,0.08,15,0
28,29,0.12,28,0
27.2,60,0.14,55,0
8.48,9,0.25,9.6,0
25,25,0.05,25,0
16.92,30,0.16,30,0
9.08,12,0.48,10.5,0
8.17,6,0.19,14,0
7.5,11,0.22,10,0
16,10,0.15,18.2,0
5.17,10,0.21,5.4,1
3.59,10,0.26,5.83,0
4.92,3,0.25,5,0
12.55,15,0.37,14.55,0
15,15,0.09,15,0
16.43,25,0.13,25,0
7.09,15,0.21,14,0
13,20,0.15,10.67,0
10,15,0.11,15,0
5.4,7,0.17,8,0
10,15,0.19,14,0
20,20,0.08,20,0
11.72,20,0.26,16.67,0
3.96,5,0.25,5.12,0
14.29,19,0.12,19,0
18,18,0.11,18,0
6.58,15,0.17,15,0
9.85,13,0.28,13,0
8.74,15,0.27,13.75,0
13,16,0.11,16,0
15,15,0.07,15,0
12.25,10,0.17,14.33,0
11,12,0.19,11.33,0
15.86,22,0.23,22.33,0
10.5,15,0.13,12.33,0
15.33,20,0.12,18.5,0
21,25,0.07,0,0
8.5,15,0.2,15,0
9.91,20,0.18,17.33,0
14.2,25,0.11,25,0
8.53,10,0.27,10.5,0
28,28,0.06,28,0
4.25,5,0.32,6,0
6.8,0,0.24,10.4,0
6.77,10,0.22,7.8,0
3.62,6,0.47,4.78,0
6.56,15,0.17,15,0
10.29,15,0.21,11.17,0
6.17,10,0.2,6.4,0
10.67,20,0.11,13.5,0
22.5,20,0.1,22.5,0
18.33,25,0.14,20,0
25,25,0.07,25,0
9.8,5,0.13,5,0
20,20,0.07,20,0
27.5,35,0.08,27.5,0
12.33,15,0.11,12.33,0
10,15,0.08,10,0
13.75,25,0.14,13.75,0
14,15,0.21,14,0
14.27,20,0.2,17.5,0
9,17,0.18,15.67,0
19,20,0.1,20,0
10.75,20,0.12,13.33,0
8,12,0.13,9,0
9.33,16,0.15,15,0
13.78,15,0.21,15,0
11.4,20,0.13,16,0
8.75,10,0.15,8.75,0
7.33,6,0.21,8,0
8.17,6,0.4,7,0
20,20,0.08,20,0
10.33,20,0.18,16.67,0
11.25,15,0.4,10,0
6.47,13,0.29,12.67,0
10.43,13,0.19,11.33,0
12.78,20,0.31,18,0
7.11,11,0.26,9.67,0
8.7,10,0.4,10.67,0
12,15,0.17,14,0
6.75,10,0.33,7.67,0
12.14,15,0.18,12.5,0
10,15,0.11,10,0
9.5,15,0.15,11,0
13.5,16,0.13,13.5,0
10.25,12,0.16,13,0
6,15,0.15,15,0
15,15,0.07,15,0
6.22,5,0.38,9.5,0
19.62,50,0.23,50,0
15.5,20,0.1,20,0
16.5,30,0.09,30,0
13.56,15,0.15,15,0
12.33,20,0.13,20,0
6.81,10,0.21,15,0
7.75,10,0.16,7.75,0
8.82,15,0.46,15,0
8.83,10,0.21,9.17,0
7.64,10,0.2,8.5,0
16.18,19,0.23,18.6,0
12.5,20,0.1,12.5,0
15,20,0.09,15,0
13.5,15,0.13,15,0
14.09,20,0.2,15.5,0
14.25,25,0.11,22.5,0
11.57,15,0.15,11.5,0
12.5,20,0.1,17.5,0
12.25,20,0.12,14.67,0
6.64,7,0.21,6.83,0
7.83,11,0.3,11,0
14.56,15,0.22,20,0
13.2,20,0.15,20,0
10.33,25,0.15,25,0
15,20,0.08,15,0
16.88,25,0.21,25,0
10,15,0.14,14,0
9.5,13,0.4,9.8,0
26.25,20,0.08,30,0
12.67,12,0.12,12.67,0
14.4,15,0.1,17.5,0
10,10,0.16,10,0
5.17,20,0.38,12.5,0
5.94,10,0.36,7.67,0
9,15,0.16,15,0
20,30,0.09,25,0
4.45,5,0.36,5.4,0
8,10,0.23,10,0
11.33,15,0.14,0,0
10.76,10,0.23,10.75,0
10,15,0.07,10,0
13,14,0.14,14,0
25,27,0.29,27.12,0
12.67,17,0.17,14.2,0
4.03,6,0.4,5.43,0
20,20,0.07,20,0
10.5,15,0.18,12.2,0
6.25,7,0.16,6.67,0
4.57,12,0.32,9.5,0
4.65,5,0.28,4.75,0
6.36,15,0.17,9.67,0
2.07,1,0.33,2.29,0
12.05,30,0.32,30,0
8.29,14,0.29,12.67,0
26.43,35,0.18,34.2,0
15.08,20,0.19,18.67,0
14,20,0.09,20,0
11.79,25,0.18,22.5,0
14.38,10,0.13,22,0
25,25,0.07,25,1
30,30,0.06,30,0
20,20,0.07,0,0
4.72,5,0.36,5,1
10.08,7,0.19,9,0
5.38,8,0.38,7.33,0
25.6,35,0.19,37.5,0
15,15,0.07,15,0
25,25,0.07,25,0
20,20,0.07,20,0
6.25,10,0.19,10,0
8,25,0.2,14.67,0
15,20,0.1,15,0
10,17,0.13,16,0
12.69,6,0.2,20,0
7.12,10,0.13,6.67,0
17,19,0.11,17.67,0
12.33,12,0.12,12.33,0
40,75,0.07,75,0
11.14,20,0.12,20,0
6.14,15,0.13,13,0
9.57,15,0.24,13,0
15,20,0.09,15,0
14,20,0.14,17.33,0
8.89,10,0.16,10,0
11.67,15,0.11,12.5,0
25,25,0.06,25,0
13.33,10,0.12,13.33,0
8.71,12,0.32,10.67,0
9,15,0.1,15,0
9,10,0.16,8.67,0
33,30,0.09,40,0
9.38,15,0.29,0,0
12.6,10,0.16,13.75,0
9,15,0.18,14,0
9.25,15,0.12,12.5,0
12.91,20,0.16,16,0
6.5,10,0.35,8.5,0
18,18,0.08,18,0
10.04,10,0.29,10,1
4.53,5,0.54,5.12,0
13,16,0.1,15,0
15,15,0.07,15,0
15,15,0.08,15,0
15.08,25,0.21,22,0
13,14,0.11,13,0
10.91,10,0.2,16,0
6.75,9,0.15,6.75,0
9.56,10,0.36,10,0
9.33,15,0.09,15,0
9.09,20,0.17,20,0
8,15,0.15,13.5,0
20.5,27,0.32,25,0
13,20,0.16,14,0
12.38,25,0.4,23.33,0
9.15,10,0.18,10,0
15.5,20,0.11,17.33,0
14,25,0.19,25,0
8.44,12,0.22,11,0
10.43,20,0.14,15.5,0
13.5,15,0.16,17.5,0
20.5,16,0.06,0,0
15,20,0.09,17.5,0
11.25,14,0.19,13,0
8.7,12,0.16,12.67,0
16.5,15,0.14,18.33,1
10.25,15,0.17,10.25,1
11.5,16,0.14,12,0
13,13,0.12,13,0
20,20,0.08,20,0
20,20,0.07,20,0
10,15,0.14,10,0
11,20,0.1,13.33,0
15,15,0.07,15,0
18.08,30,0.17,28.33,0
7.75,12,0.57,11,0
7.41,10,0.24,8.25,0
9.62,10,0.19,11.17,0
16.4,25,0.11,25,0
11.25,15,0.12,13.33,0
3,5,0.45,3.43,0
10,15,0.14,11.67,0
15,20,0.12,15,0
15.33,10,0.21,17.5,0
17.5,15,0.17,17.5,0
12.5,15,0.09,12.5,0
50,100,0.12,60,0
8.2,5,0.24,8.5,0
7.8,12,0.24,11.67,0
20,25,0.09,25,0
25,25,0.08,25,0
13,25,0.12,15.67,0
5.6,10,0.19,5.5,0
18,26,0.08,18,0
13.71,20,0.19,14.33,0
5.8,7,0.19,5.8,0
11.75,20,0.12,14,0
32.15,50,0.13,50,0
14.05,10,0.25,12,0
25,30,0.08,27.5,0
14.45,20,0.16,19.5,0
8,10,0.14,8,0
20,20,0.07,20,0
19,25,0.08,19,0
15.33,20,0.12,15.33,0
6.42,13,0.28,11.25,0
12,20,0.09,15.5,0
18,18,0.11,18,0
7.17,11,0.25,10,0
31.71,25,0.12,25,0
4.24,7,0.33,5.67,0
12,20,0.13,17.5,0
4.8,5,0.32,5.29,0
19.2,30,0.13,22,0
20,25,0.12,17.5,0
11.18,18,0.68,17,0
8.67,10,0.2,10,0
50,50,0.06,50,1
15.83,15,0.13,20,0
10,10,0.15,10,0
7.74,7,0.23,10.33,0
10.67,20,0.19,17,0
30,30,0.06,30,0
13.33,20,0.12,17.5,0
13.84,20,0.32,16.6,0
2.26,2,0.36,2.8,1
9.08,15,0.19,15,0
7.75,20,0.37,12,0
20,20,0.07,20,0
25,25,0.07,25,0
12.5,20,0.1,12.5,0
19.11,25,0.22,26.75,0
10.92,6,0.19,16,0
11.29,12,0.17,12,0
15.33,17,0.12,16,0
13.38,17,0.13,17,0
6.08,9,0.46,8.14,0
9.06,10,0.22,10,0
8.33,11,0.18,10,0
4.41,4,0.24,4.2,0
5.38,7,0.29,5.33,0
23.5,27,0.12,24.67,0
20.33,25,0.1,18,0
14,20,0.12,14,0
9.33,20,0.19,9.8,0
21.67,25,0.1,21.67,0
18.33,25,0.1,25,0
5.8,7,0.19,5.8,0
10.46,15,0.18,13.33,0
5.43,10,0.37,6,0
11.86,13,0.22,12.83,0
15,15,0.09,15,0
12.5,15,0.09,12.5,0
9,10,0.19,10,0
10.19,10,0.21,10,0
6.78,15,0.18,11.67,0
10.44,12,0.13,10.5,0
11,15,0.11,12.5,0
4.79,5,0.27,5,0
13.43,18,0.18,17,0
9.94,15,0.21,15,0
5.91,8,0.42,6.83,0
12,21,0.12,18,0
5.17,5,0.29,5.83,0
10,15,0.12,13.5,0
13,20,0.1,20,0
9.24,10,0.31,10.8,0
11.75,13,0.18,11.75,0
18.38,15,0.34,22.5,0
14.09,15,0.29,15,0
24.5,25,0.18,34.88,0
5,11,0.17,5,0
7.22,10,0.25,10,0
11,12,0.17,11,0
8,9,0.2,9,0
22.5,25,0.17,22.5,0
7,15,0.15,10.5,0
8.75,20,0.11,13.5,0
8.33,10,0.3,9.6,0
22.2,50,0.13,26.5,0
17,25,0.11,0,0
14.2,19,0.1,19,0
13,16,0.08,16,1
9,14,0.44,10.83,0
6.8,10,0.26,9.5,0
3.86,10,0.29,3.6,0
14,15,0.08,14,0
7.62,10,0.15,18,0
10,15,0.15,15,0
5.83,5,0.16,7,0
15,15,0.07,15,0
9,15,0.14,9,0
10.21,13,0.42,13.17,1
25,25,0.07,25,1
7.47,6,0.23,6.5,0
9,15,0.12,15,0
7.18,10,0.17,11,0
16,15,0.14,20,0
8.36,50,0.26,23.75,0
8.82,10,0.31,10,0
13.33,20,0.11,17,0
8.08,10,0.16,12.5,0
75,50,0.17,75,0
6.62,8,0.28,6.62,0
9,15,0.18,15,0
12.12,20,0.12,20,0
10.89,10,0.28,17,0
9,12,0.15,10.5,0
7.07,5,0.67,7.64,0
9.4,10,0.13,9.25,0
10.2,16,0.15,15,0
10.5,2,0.11,10,0
21.08,30,0.18,30.75,0
13,17,0.16,15.5,0
20,20,0.07,20,0
19.71,30,0.13,30,0
11.25,10,0.11,11.67,0
15,25,0.07,15,0
11.75,13,0.2,11.8,0
16,15,0.12,15,0
24,30,0.18,22,0
17,18,0.17,17.5,0
13,25,0.13,18.33,0
10,15,0.12,12.5,0
8.9,10,0.16,12,0
12.4,20,0.15,14.25,0
8.14,10,0.35,8.71,0
6,5,0.21,5,1
10.67,12,0.14,11,0
8.37,10,0.36,9.5,0
12.5,15,0.11,12.5,0
12,25,0.12,16,0
20,25,0.09,25,0
25,25,0.06,25,0
9.73,11,0.21,11.83,0
16.25,20,0.17,22.5,0
6.8,10,0.3,10,0
10.77,10,0.18,10.8,0
33.47,20,0.24,23.67,0
7.53,12,0.22,11,0
15,25,0.09,20,0
6.33,10,0.24,6.17,0
25.83,35,0.1,35,0
7,8,0.14,7.5,0
7,15,0.17,9.67,0
9.2,25,0.2,25,0
50.56,100,0.09,80,0
13,15,0.1,15,0
12.25,15,0.16,15,0
13.21,40,0.55,23.78,0
20.25,50,0.17,40,0
9.4,15,0.21,12.5,0
12.75,21,0.11,18,0
12.67,16,0.09,14,0
11.33,15,0.15,13.75,0
4.67,4,0.25,4.57,0
15,20,0.09,20,0
16.72,20,0.36,20.56,0
11.5,15,0.09,15,0
6.21,5,0.36,12,0
15.5,20,0.18,16.33,0
13,20,0.13,20,0
12,25,0.22,25,1
6,10,0.21,6.17,1
10.5,20,0.16,15,0
9.6,18,0.2,15,0
15,15,0.08,15,0
8.18,15,0.19,12.33,0
12.5,15,0.09,12.5,0
7.57,10,0.19,10,0
11.5,15,0.1,11.5,0
13.2,15,0.1,15,0
8,10,0.3,9.5,0
15.33,21,0.1,18,0
10.17,25,0.14,18.5,0
8,6,0.16,9,0
13,15,0.1,15,0
8.78,5,0.54,5,0
30,50,0.07,50,0
9.36,12,0.2,12.25,0
9.71,15,0.12,15,0
11.67,15,0.1,15,0
15,15,0.07,15,0
20,20,0.07,20,0
7.07,10,0.33,10,0
15.17,20,0.13,17.5,0
7.45,5,0.39,7,0
13.43,22,0.16,18,0
19,25,0.09,22,0
8.33,10,0.14,8.33,0
14.36,55,0.32,43,0
14.67,18,0.09,17,0
7.14,10,0.19,8.4,0
6.18,5,0.52,7.11,0
8.59,10,0.42,8.75,0
13.33,20,0.09,20,0
5.26,5,0.29,8.33,0
8.5,20,0.16,9.2,0
4.36,10,0.34,5.5,0
15,15,0.08,15,0
20,20,0.07,20,0
9.4,11,0.2,10.25,0
6.06,7,0.23,8,0
9.2,12,0.23,10.33,0
17.5,30,0.16,30,0
7.2,10,0.17,10.5,0
20.29,30,0.12,30,0
10.28,11,0.27,11,0
10,16,0.18,14.25,0
5.25,6,0.29,5.14,0
4.33,1,0.17,4.33,0
10.25,16,0.21,11.8,0
7.83,15,0.18,15,0
11.17,10,0.11,12.5,0
7.38,10,0.42,8.33,0
11.33,15,0.16,10,0
11.5,20,0.11,20,0
15,15,0.08,15,0
44.8,53,0.14,49.67,0
16,20,0.1,15,1
9.75,20,0.15,9.75,0
9,20,0.13,13.33,0
11,17,0.09,11,0
11.8,15,0.11,15,0
11.2,8,0.18,12.4,0
17.5,10,0.09,25,0
5.37,5,0.25,4.67,0
15,15,0.08,15,0
20,20,0.07,20,0
14.8,20,0.17,14.8,1
14.5,20,0.11,15,0
16.11,30,0.13,27.5,0
4.34,6,0.41,4.62,1
10.92,19,0.17,17,0
16.43,25,0.15,22.5,0
7.67,12,0.19,11,0
14.6,15,0.19,16.75,0
5.93,6,0.22,6.8,0
8.61,10,0.22,10,0
10,5,0.19,11.67,0
10.38,16,0.15,16,0
3.65,10,0.27,7.5,0
15,15,0.08,15,0
5.8,10,0.21,6.5,0
12.09,20,0.19,15.33,0
15,15,0.09,15,0
30,50,0.08,30,1
6.64,12,0.26,10.67,0
11.5,20,0.22,16,0
15,15,0.08,15,0
8.75,14,0.23,13,0
15,15,0.08,15,0
8.78,16,0.2,12,0
3.48,15,0.49,7.2,0
8,13,0.19,11.5,0
20,20,0.07,20,1
25,25,0.08,25,0
15.6,25,0.21,27.5,0
9,15,0.09,15,0
7.56,10,0.23,10,0
11.75,15,0.11,13.5,0
15,15,0.08,15,0
4.29,5,0.28,4.4,0
40.71,100,0.1,100,0
11.73,15,0.19,15.25,0
15,15,0.07,15,0
16.67,15,0.06,15,0
9.4,5,0.11,10,0
16,20,0.27,20.14,0
7,15,0.13,15,0
5.91,9,0.26,9,0
9.05,10,0.36,9.89,0
13.71,15,0.21,18.5,1
6.5,5,0.21,6.6,0
10.6,25,0.28,25,0
25,25,0.08,25,0
13,16,0.09,16,0
7.33,20,0.19,10.5,0
17.06,21,0.32,19.4,1
6.14,10,0.2,7.5,0
7,10,0.18,7.5,0
8.2,12,0.15,10.67,0
14.23,26,0.18,22,0
8.33,10,0.21,8.33,0
6.62,10,0.2,7,0
25,25,0.06,25,0
9.1,10,0.16,10,0
12.5,15,0.11,15,0
2.53,5,0.42,3,0
28,28,0.07,28,0
13,16,0.09,13,0
36.43,60,0.1,55,0
11.71,13,0.19,12,1
9.6,10,0.15,10.67,0
10.2,15,0.12,14,0
25,25,0.06,25,0
6.8,9,0.25,7.83,0
7.53,30,0.25,30,0
11.67,15,0.08,15,0
10.33,15,0.15,15,0
6.43,9,0.16,7.25,0
10.89,10,0.18,13.6,0
9.06,10,0.23,12.67,0
4.42,10,0.25,5.33,0
13,16,0.14,16,0
15,20,0.11,15,0
13.11,20,0.17,17.2,0
15,15,0.07,15,0
15,20,0.09,15,0
4.95,5,0.31,4.33,0
7.44,12,0.27,12,0
8.71,10,0.21,10,0
13.92,20,0.19,20,0
8.33,5,0.14,8.33,0
10,10,0.17,10,0
4.57,6,0.24,4.67,0
6.89,15,0.16,12.5,0
12.5,20,0.09,12.5,0
19.8,25,0.19,23.25,0
15,15,0.07,15,0
8.75,10,0.14,8.75,0
4,5,0.29,4.14,0
10.2,16,0.13,16,0
16.5,25,0.17,20.83,0
14,25,0.11,17.33,0
15,20,0.11,20,0
15,15,0.07,15,0
13.44,17,0.24,13.25,0
7.6,10,0.2,8.33,0
10,15,0.1,10,0
10,15,0.09,15,1
9.29,10,0.16,10,0
13.11,11,0.15,9,0
9.83,18,0.13,17,0
5.82,7,0.25,6,1
12.5,15,0.09,12.5,0
8.43,9,0.17,9.4,0
8.75,14,0.38,12.67,1
3.56,5,0.26,4,0
11.2,20,0.22,13,0
10.38,15,0.2,13,0
5.83,6,0.22,5.83,0
10.5,16,0.09,10.5,0
20,20,0.08,20,0
9.17,25,0.17,22.5,0
16.5,25,0.09,16.5,0
11.5,15,0.19,13,0
19,25,0.09,19,0
8,6,0.21,10,0
32.86,10,0.12,10,0
6.64,8,0.2,8.4,0
16.27,20,0.15,32.5,0
20,20,0.08,20,0
10.53,10,0.42,12,0
18.67,21,0.1,17.5,0
15,15,0.08,15,0
6,10,0.15,6.75,0
15,10,0.1,15,0
3.01,6,0.58,3.8,0
8.2,15,0.15,15,0
15.88,19,0.24,18.22,0
17.5,20,0.08,20,0
20,20,0.07,20,0
7.33,12,0.3,10.2,0
16.33,25,0.1,25,1
6.46,7,0.26,5.5,0
12.5,10,0.14,15,0
8.5,15,0.27,9.67,0
14.2,15,0.17,14.2,0
6.47,10,0.22,10,0
7.2,10,0.14,8.67,0
8.24,11,0.39,9.57,0
10.81,6,0.58,11.2,0
56.67,60,0.09,56.67,0
9.8,15,0.14,9.67,1
5.22,5,0.26,4.86,0
25,30,0.16,28.33,0
10.25,10,0.15,11.67,0
25,25,0.07,25,0
8.8,25,0.19,13.5,0
9.44,16,0.16,15,0
15,20,0.12,19,0
25,25,0.08,25,0
8.56,15,0.25,10.33,0
15,18,0.11,19,0
20,20,0.08,20,0
23.33,40,0.08,32.5,0
7.92,17,0.19,16,0
12.33,15,0.12,13.5,0
24.31,30,0.23,25,0
13.6,25,0.31,25,0
11.7,16,0.14,10,0
15.6,50,0.09,50,0
13,6,0.14,20,0
13,17,0.14,15,1
17.5,25,0.11,17.5,0
10,20,0.13,20,0
4.12,5,0.24,4.5,0
16.64,25,0.19,25,0
11,10,0.17,11.75,0
22.5,25,0.07,20,0
18.33,5,0.09,25,0
15.2,30,0.1,0,0
4.7,5,0.29,5,1
8.9,10,0.27,11.43,0
10.5,15,0.11,13.5,0
13.56,20,0.14,14,0
10,16,0.12,16,0
11.69,15,0.18,15,0
17.5,20,0.16,21.25,0
16.62,21,0.14,21,0
10,15,0.13,12.5,0
8.36,13,0.4,11.67,0
22.5,25,0.08,22.5,0
13.1,17,0.18,17.67,0
19,10,0.13,25,0
22.5,25,0.11,25,0
7,10,0.17,7,0
9.14,10,0.23,10,0
21.43,30,0.12,30,0
20,20,0.07,20,0
11,15,0.1,11,0
8.07,15,0.16,10,0
25,25,0.07,25,0
9.8,13,0.13,13,0
20,20,0.06,20,0
9.55,15,0.24,12.5,1
9.5,15,0.13,11,0
11,10,0.21,12,0
5.91,5,0.25,7.6,0
13.75,23,0.26,24,0
7.33,9,0.22,7.33,0
9,17,0.09,17,0
9.18,20,0.27,20,0
8,15,0.19,12.25,1
12.17,15,0.19,13.5,1
25,25,0.08,25,0
9.86,15,0.35,16.5,0
4.78,7,0.2,6.25,0
16.56,20,0.24,20,0
11.54,20,0.22,20,0
9.75,15,0.17,10,0
12.64,25,0.27,37.5,0
15.64,25,0.19,25,0
27.25,35,0.12,28.33,0
14.67,18,0.1,17,0
9.5,15,0.11,15,0
7.55,10,0.18,10,0
4.57,7,0.44,5.71,0
7.6,6,0.24,9,1
5.87,10,0.4,7.8,0
18.2,25,0.1,23,0
16.4,30,0.1,30,0
15.5,25,0.11,19,0
8.33,10,0.16,10,0
23,15,0.11,30,0
12,20,0.12,0,0
8.47,14,0.26,14.5,0
19.25,26,0.1,23.5,0
18.75,21,0.1,20,0
9.38,13,0.21,13,0
8.75,15,0.13,11.5,0
23.33,50,0.09,50,0
10.67,10,0.14,10.67,0
9.55,25,0.13,0,0
25.5,32,0.14,28.8,0
13.82,25,0.16,24,0
12.7,16,0.2,16,0
16.2,16,0.19,16.5,0
6.44,10,0.23,8.2,0
30,40,0.07,30,0
9.85,13,0.29,13.25,0
14,5,0.17,15,0
13.14,20,0.15,18.33,0
16.17,30,0.12,30,0
9.23,10,0.25,9.8,0
11,12,0.2,11,1
15.29,20,0.12,16.67,0
9.3,11,0.2,10.8,1
13.33,25,0.1,13.33,0
13.22,20,0.28,14,0
11.5,10,0.2,15,0
14,15,0.11,25,0
22.48,15,0.25,15,0
13.63,5,0.24,20,0
6,7,0.23,6.75,0
14.35,15,0.24,20,0
7.93,7,0.2,12,0
8.91,6,0.19,7,0
14,17,0.21,17,0
3.17,3,0.33,3.4,0
12.92,18,0.2,16.67,0
16.67,25,0.1,22.5,0
8.75,15,0.11,12.5,0
12.75,14,0.11,14.5,0
10.71,17,0.15,15.67,0
8,15,0.15,8.75,0
13.33,20,0.13,20,0
7.4,10,0.23,10,0
13.33,17,0.16,17.67,0
5.13,5,0.32,5,0
10.33,19,0.1,19,1
17.5,25,0.15,20,0
12,20,0.19,15.5,0
17,24,0.07,24,0
11.75,15,0.11,12.5,0
9.91,11,0.28,10,0
14,12,0.08,16,0
28,28,0.07,28,0
8.74,10,0.32,10,0
11.18,20,0.24,20,0
15.17,18,0.11,18,0
15.33,24,0.13,15.33,0
3.75,10,0.28,4.83,0
5.4,13,0.21,12,0
11.88,16,0.15,15.33,0
6.71,10,0.27,9.25,0
16.67,20,0.1,0,0
8.54,11,0.19,11,0
21.25,25,0.18,20,0
20,20,0.06,20,0
20,20,0.09,20,0
6.95,6,0.29,7.5,0
13.82,20,0.16,21.67,0
17,20,0.18,17,0
7.62,10,0.2,7.67,1
10.33,15,0.09,15,0
10.67,15,0.16,13.67,0
69.11,500,0.12,262.5,0
10.92,10,0.23,10,0
11.67,10,0.13,11.67,0
10.09,10,0.16,13.67,0
10.47,15,0.24,15,0
30,50,0.07,50,0
7.62,12,0.14,12.33,0
5.44,8,0.2,7,0
15,15,0.07,15,0
12.29,22,0.15,21,0
13.43,12,0.22,13,0
9.88,15,0.12,14,0
8.4,10,0.15,9.25,0
17.5,25,0.11,25,1
11.05,5,0.25,9.17,0
11.25,15,0.1,15,0
25.4,30,0.12,26.75,0
17,25,0.22,20.6,1
17.5,25,0.07,17.5,0
25,25,0.05,25,0
20,20,0.06,20,0
13.4,20,0.14,17.5,0
16,13,0.13,13,0
22.5,20,0.11,25,0
5,5,0.39,5.33,0
21.25,30,0.1,25,0
16.11,15,0.16,15,0
23.5,25,0.13,25,0
7,8,0.19,8,0
7.07,10,0.22,10,0
36.75,40,0.1,41,0
11.89,20,0.17,15,0
16,20,0.19,19.57,0
26.07,20,0.25,26.5,0
12.36,25,0.73,15,0
8.33,10,0.33,10,1
10.06,10,0.4,11.25,0
13.67,20,0.1,12.33,0
9.2,10,0.2,10,0
7.72,10,0.26,8.5,0
10.22,15,0.15,10,0
7.36,10,0.24,11.67,1
13.8,16,0.21,14.67,0
16.34,10,0.42,21,0
20,20,0.07,20,0
10.67,20,0.09,13.5,0
26.43,50,0.14,39.5,0
15,20,0.06,20,0
14.2,15,0.1,20,0
10.2,15,0.14,13.67,0
5.17,11,0.37,10.5,0
23.33,25,0.08,25,0
10.94,10,0.46,10.71,0
6.77,7,0.44,7.14,0
10,15,0.1,10,0
7.22,25,0.24,25,0
25,25,0.08,25,0
11.64,20,0.19,16,0
5.08,10,0.3,4.86,0
20,20,0.07,20,0
9.25,15,0.11,12.5,0
10.6,15,0.11,15,1
15,15,0.08,15,0
24.17,25,0.13,25,0
15,15,0.07,15,0
21.54,21,0.21,21,0
7.5,10,0.28,10,0
11.33,12,0.15,11.33,0
11.33,25,0.14,25,0
10,10,0.11,10,0
7.67,20,0.21,10.67,0
13.4,16,0.1,15,0
5.4,5,0.26,5.57,0
7.43,11,0.36,9.67,0
11.43,15,0.12,12.33,0
14.38,20,0.12,20,0
12.3,14,0.17,14,0
15,15,0.08,15,0
15.71,10,0.21,10,0
11.4,15,0.13,14,0
12.5,15,0.09,15,0
15,15,0.07,15,0
50,50,0.07,0,0
6.21,8,0.27,7.25,0
16.5,20,0.08,16.5,0
8,9,0.18,7.75,0
6,10,0.2,6.4,0
11.2,15,0.1,12.5,0
6.25,10,0.19,7.5,0
13.4,15,0.17,14.25,0
13.8,17,0.13,16.5,0
6.17,12,0.19,7.25,0
5.88,15,0.24,15,0
12.86,16,0.21,13.25,0
10,17,0.18,11.5,0
10.17,20,0.24,14,0
12,20,0.08,20,0
8.89,16,0.15,15.5,0
8.24,15,0.27,13.33,0
5.12,4,0.24,5,0
18.33,30,0.09,25,0
10.11,20,0.17,20,0
23.61,25,0.27,25,0
24.75,25,0.13,25,1
11.71,20,0.29,14.5,0
5.37,6,0.32,7,0
8.17,10,0.18,8.8,0
16.33,50,0.12,30.5,0
25.95,26,0.27,29.5,0
10.25,10,0.14,12,0
11.17,10,0.16,11.25,0
20,20,0.07,20,0
14.67,26,0.17,23.5,0
